ProductName;Manufacturer;BrandName;ClassName;StyleName;ColorName;Size;SalesQuantity
Fabrikam Cámara SLR 35 pulgadas M358 Azul;Fabrikam, Inc.;Fabrikam;Economía;Product0402092;Azul;3.4 x 4.6 x 3.3 ;980
Fabrikam Cámara SLR X150 Naranja;Fabrikam, Inc.;Fabrikam;Normal;Product0402093;Naranja;4.8  x 7.8  x 1.7 ;859
Fabrikam Cámara SLR 35 pulgadas X358 Naranja;Fabrikam, Inc.;Fabrikam;Normal;Product0402094;Naranja;3.45 x 4.8 x 3.3 ;1133
Fabrikam Cámara SLR M150 Naranja;Fabrikam, Inc.;Fabrikam;Normal;Product0402095;Naranja;3.5 x 5 x 3.3 ;1118
Fabrikam Cámara SLR 35 pulgadas M358 Naranja;Fabrikam, Inc.;Fabrikam;Economía;Product0402096;Naranja;3.5 x 5.5 x 3.3;919
Fabrikam Cámara SLR X150 Verde;Fabrikam, Inc.;Fabrikam;Normal;Product0402097;Verde;3.4 x 4.8 x 3.3 ;931
Fabrikam Cámara SLR 35 pulgadas X358 Verde;Fabrikam, Inc.;Fabrikam;Normal;Product0402098;Verde;4 x 4 x 4 ;967
Fabrikam Cámara SLR M150 Verde;Fabrikam, Inc.;Fabrikam;Normal;Product0402099;Verde;4.2 x 4 x 4 ;961
Fabrikam Cámara SLR 35 pulgadas M358 Verde;Fabrikam, Inc.;Fabrikam;Economía;Product0402100;Verde;8 x 9 x 6 ;1127
"Fabrikam    Cinematógrafo doméstico y vacacional 1 "" 25 mm M400 Negro";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405001;Negro;3.5  x 2.6  x 2  ;1082
Fabrikam   Cinematógrafo doméstico y vacacional, 1/2 '' 3 mm M300 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405002;Negro;2.7 x 2.8 x 4.9;954
Fabrikam   Cinematógrafo doméstico y vacacional, 1/3 '' 216 mm M200 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405003;Negro;7.6 x 6.3 x 4.7;1120
Fabrikam   Cinematógrafo doméstico y vacacional, 2/3 '' 17 mm M103 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405004;Negro;2.8  x 5.2  x 1.3 ;837
"Fabrikam   Videoaficionado de presupuesto 1 "" 25 mm E400 Negro";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405005;Negro;5.5  x 5  x 1.7  ;1007
"Fabrikam   Videoaficionado de presupuesto 1/2 "" 3 mm E300 Negro";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405006;Negro;5.8  x 7.8  x 1.7 ;1043
"Fabrikam   Videoaficionado de presupuesto 1/3 "" 216 mm E200 Negro";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405007;Negro;3.5  x 3  x 2  ;968
"Fabrikam   Videoaficionado de presupuesto 2/3 "" 17 mm E100 Negro";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405008;Negro;2.5 x 2.8 x 4.6;1162
Fabrikam   Vanguardista 1 '' 25 mm X400 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405009;Negro;7.6 x 6 x 4.7;981
Fabrikam   Vanguardista 1/2 '' 3 mm X300 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405010;Negro;2.8  x 5  x 1.3 ;1055
Fabrikam   Vanguardista 1/3 '' 216 mm X200 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405011;Negro;4.5  x 5  x 1.7  ;1085
Fabrikam   Vanguardista 2/3 '' 17 mm X100 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405012;Negro;5  x 7.2  x 1.7 ;886
Fabrikam   Cineasta independiente 1 '' 25 mm X400 Negro;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405013;Negro;7.8 x 7.8 x 3;919
Fabrikam   Cineasta independiente 1/2 '' 3 mm X300 Negro;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405014;Negro;5.8  x 6.3  x 1.7 ;948
Fabrikam   Cineasta independiente 1/3 '' 8,5 mm X200 Negro;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405015;Negro;2.75 x 2.8 x 4.9;765
Fabrikam   Cineasta independiente 2/3 '' 17 mm X100 Negro;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405016;Negro;6.6 x 6.3 x 4.7;781
Fabrikam   Filmador comercial 1 pulgada 25 mm M600 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405017;Negro;3 x 5.2  x 1.3 ;855
Fabrikam   Filmador comercial 1/2 pulgada 3 mm M500 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405018;Negro;5.5  x 5  x 1.7  ;1152
Fabrikam   Filmador comercial 1/3 pulgada 8.5 mm M380 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405019;Negro;5.8  x 7.8  x 1.7 ;918
Fabrikam   Filmador comercial 2/3 pulgada 17 mm M280 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405020;Negro;3.5  x 2.6  x 2  ;880
Fabrikam   Videógrafo social 1 '' 25 mm E400 Negro;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405021;Negro;2.7 x 2.8 x 4.9;1059
Fabrikam   Videógrafo social 1/2 '' 3 mm E300 Negro;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405022;Negro;7.6 x 6.3 x 4.7;882
Fabrikam   Videógrafo social 1/3 '' 8.5 mm E200 Negro;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405023;Negro;2.8  x 5.2  x 1.3 ;1060
Fabrikam   Videógrafo social 2/3 '' 17 mm E100 Negro;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405024;Negro;5  x 7.2  x 1.7 ;1031
Fabrikam   Cinematógrafo doméstico y vacacional, 1 '' 25 mm M400 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405025;Blanco;7.8 x 7.8 x 3;1034
Fabrikam   Home and Vacation Moviemaker 1/2'' 3mm M300 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405026;Blanco;5.8  x 6.3  x 1.7 ;868
Fabrikam   Home and Vacation Moviemaker 1/3'' 8.5mm M200 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405027;Blanco;2.75 x 2.8 x 4.9;1070
Fabrikam   Home and Vacation Moviemaker 2/3'' 17mm M103 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405028;Blanco;6.6 x 6.3 x 4.7;1099
"Fabrikam   Cinematógrafo de presupuesto 1 "" 25 mm E400 Blanco";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405029;Blanco;3 x 5.2  x 1.3 ;985
"Fabrikam   Cinematógrafo de presupuesto 1/2 "" 3 mm E300 Blanco";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405030;Blanco;2.75 x 2.8 x 4.9;1035
"Fabrikam   Cinematógrafo de presupuesto 1/3 "" 216 mm E200 Blanco";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405031;Blanco;6.6 x 6.3 x 4.7;1023
"Fabrikam   Cinematógrafo de presupuesto 2/3 "" 17 mm E100 Blanco";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405032;Blanco;5  x 7.2  x 1.7 ;958
Fabrikam   Vanguardista 1 '' 25 mm X400 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405033;Blanco;7.8 x 7.8 x 3;971
Fabrikam   Vanguardista 1/2 '' 3 mm X300 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405034;Blanco;5.8  x 6.3  x 1.7 ;848
Fabrikam   Vanguardista 1/3 '' 216 mm X200 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405035;Blanco;2.75 x 2.8 x 4.9;1013
Fabrikam   Vanguardista 2/3 '' 17 mm X100 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405036;Blanco;6.6 x 6.3 x 4.7;979
Fabrikam   Independent filmmaker 1'' 25mm X400 Blanco;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405037;Blanco;3 x 5.2  x 1.3 ;894
Fabrikam   Independent filmmaker 1/2'' 3mm X300 Blanco;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405038;Blanco;2.75 x 2.8 x 4.9;629
Fabrikam   Independent filmmaker 1/3'' 8.5mm X200 Blanco;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405039;Blanco;6.6 x 6.3 x 4.7;748
Fabrikam   Independent filmmaker 2/3'' 17mm X100 Blanco;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405040;Blanco;5  x 7.2  x 1.7 ;920
Fabrikam   Filmador comercial 1 pulgada 25 mm M600 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405041;Blanco;7.6 x 6.3 x 4.7;1002
Fabrikam   Filmador comercial 1/2 pulgada 3 mm M500 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405042;Blanco;2.8  x 5.2  x 1.3 ;1151
Fabrikam   Filmador comercial 1/3 pulgada 8.5 mm M380 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405043;Blanco;5.5  x 5  x 1.7  ;1033
Fabrikam   Filmador comercial 2/3 pulgada 17 mm M280 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405044;Blanco;5.8  x 7.8  x 1.7 ;1044
Fabrikam   Social Videographer 1'' 25mm E400 Blanco;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405045;Blanco;3.5  x 3  x 2  ;1263
Fabrikam   Videógrafo social 1/2 '' 3 mm E300 Blanco;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405046;Blanco;2.5 x 2.8 x 4.6;1004
Fabrikam   Videógrafo social 1/3 '' 8.5 mm E200 Blanco;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405047;Blanco;7.6 x 6 x 4.7;797
Fabrikam   Videógrafo social 2/3 '' 17 mm E100 Blanco;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405048;Blanco;2.8  x 5  x 1.3 ;958
Fabrikam   Cinematógrafo doméstico y vacacional, 1 '' 25 mm M400 Gris;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405049;Gris;4.5  x 5  x 1.7  ;942
Fabrikam   Home and Vacation Moviemaker 1/2'' 3mm M300 Gris;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405050;Gris;5  x 7.2  x 1.7 ;1141
Fabrikam   Home and Vacation Moviemaker 1/3'' 8.5mm M200 Gris;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405051;Gris;7.8 x 7.8 x 3;748
Fabrikam   Home and Vacation Moviemaker 2/3'' 17mm M103 Gris;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405052;Gris;5.8  x 6.3  x 1.7 ;811
"Fabrikam   Cinematógrafo de presupuesto 1 "" 25 mm E400 Gris";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405053;Gris;2.75 x 2.8 x 4.9;918
"Fabrikam   Cinematógrafo de presupuesto 1/2 "" 3 mm E300 Gris";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405054;Gris;6.6 x 6.3 x 4.7;1054
"Fabrikam   Cinematógrafo de presupuesto 1/3 "" 216 mm E200 Gris";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405055;Gris;3 x 5.2  x 1.3 ;1308
"Fabrikam   Cinematógrafo de presupuesto 2/3 "" 17 mm E100 Gris";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405056;Gris;5.5  x 5  x 1.7  ;1132
Fabrikam   Vanguardista 1 '' 25 mm X400 Gris;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405057;Gris;5.8  x 7.8  x 1.7 ;1016
Fabrikam   Vanguardista 1/2 '' 3 mm X300 Gris;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405058;Gris;3.5  x 2.6  x 2  ;939
Fabrikam   Vanguardista 1/3 '' 216 mm X200 Gris;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405059;Gris;2.7 x 2.8 x 4.9;1080
Fabrikam   Vanguardista 2/3 '' 17 mm X100 Gris;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405060;Gris;7.6 x 6.3 x 4.7;1024
Fabrikam   Cineasta independiente 1 '' 25 mm X400 Gris;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405061;Gris;2.8  x 5.2  x 1.3 ;789
Fabrikam   Cineasta independiente 1/2 '' 3 mm X300 Gris;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405062;Gris;5.5  x 5  x 1.7  ;736
Fabrikam   Cineasta independiente 1/3 '' 8,5 mm X200 Gris;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405063;Gris;5.8  x 7.8  x 1.7 ;829
Fabrikam   Cineasta independiente 2/3 '' 17 mm X100 Gris;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405064;Gris;3.5  x 3  x 2  ;870
Fabrikam   Filmador comercial 1 pulgada 25 mm M600 Gris;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405065;Gris;2.5 x 2.8 x 4.6;1179
Fabrikam   Filmador comercial 1/2 pulgada 3 mm M500 Gris;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405066;Gris;7.6 x 6 x 4.7;940
Fabrikam   Filmador comercial 1/3 pulgada 8.5 mm M380 Gris;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405067;Gris;2.8  x 5  x 1.3 ;983
Fabrikam   Filmador comercial 2/3 pulgada 17 mm M280 Gris;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405068;Gris;4.5  x 5  x 1.7  ;883
Fabrikam   Social Videographer 1'' 25mm E400 Gris;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405069;Gris;5  x 7.2  x 1.7 ;864
Fabrikam   Videógrafo social 1/2 '' 3 mm E300 Gris;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405070;Gris;7.8 x 7.8 x 3;1040
Fabrikam   Videógrafo social 1/3 '' 8.5 mm E200 Gris;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405071;Gris;5.8  x 6.3  x 1.7 ;835
Fabrikam   Videógrafo social 2/3 '' 17 mm E100 Gris;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405072;Gris;2.75 x 2.8 x 4.9;1043
Fabrikam   Cinematógrafo doméstico y vacacional, 1 '' 25 mm M400 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405073;Negro;6.6 x 6.3 x 4.7;960
Fabrikam   Home and Vacation Moviemaker 1/2'' 3mm M300 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405074;Negro;3 x 5.2  x 1.3 ;896
Fabrikam   Home and Vacation Moviemaker 1/3'' 8.5mm M200 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405075;Negro;5.5  x 5  x 1.7  ;922
Fabrikam   Home and Vacation Moviemaker 2/3'' 17mm M103 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405076;Negro;5.8  x 7.8  x 1.7 ;555
"Fabrikam   Cinematógrafo de presupuesto 1 "" 25 mm E400 Negro";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405077;Negro;3.5  x 2.6  x 2  ;622
"Fabrikam   Cinematógrafo de presupuesto 1/2 "" 3 mm E300 Negro";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405078;Negro;2.7 x 2.8 x 4.9;767
"Fabrikam   Cinematógrafo de presupuesto 1/3 "" 216 mm E200 Negro";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405079;Negro;7.6 x 6.3 x 4.7;696
"Fabrikam   Cinematógrafo de presupuesto 2/3 "" 17 mm E100 Negro";Fabrikam, Inc.;Fabrikam  ;Normal;Product0405080;Negro;2.8  x 5.2  x 1.3 ;925
Fabrikam   Vanguardista 1 '' 25 mm X400 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405081;Negro;5.5  x 5  x 1.7  ;1295
Fabrikam   Vanguardista 1/2 '' 3 mm X300 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405082;Negro;5.8  x 7.8  x 1.7 ;1023
Fabrikam   Vanguardista 1/3 '' 216 mm X200 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405083;Negro;3.5  x 3  x 2  ;771
Fabrikam   Vanguardista 2/3 '' 17 mm X100 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405084;Negro;2.5 x 2.8 x 4.6;1030
Fabrikam   Cineasta independiente 1 '' 25 mm X400 Negro;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405085;Negro;7.6 x 6 x 4.7;912
Fabrikam   Cineasta independiente 1/2 '' 3 mm X300 Negro;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405086;Negro;2.8  x 5  x 1.3 ;903
Fabrikam   Cineasta independiente 1/3 '' 8,5 mm X200 Negro;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405087;Negro;4.5  x 5  x 1.7  ;774
Fabrikam   Cineasta independiente 2/3 '' 17 mm X100 Negro;Fabrikam, Inc.;Fabrikam  ;Deluxe;Product0405088;Negro;5  x 7.2  x 1.7 ;940
Fabrikam   Filmador comercial 1 pulgada 25 mm M600 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405089;Negro;7.8 x 7.8 x 3;904
Fabrikam   Filmador comercial 1/2 pulgada 3 mm M500 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405090;Negro;5.8  x 6.3  x 1.7 ;247
Fabrikam   Filmador comercial 1/3 pulgada 8.5 mm M380 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405091;Negro;2.75 x 2.8 x 4.9;756
Fabrikam   Filmador comercial 2/3 pulgada 17 mm M280 Negro;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405092;Negro;6.6 x 6.3 x 4.7;1187
Fabrikam   Social Videographer 1'' 25mm E400 Negro;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405093;Negro;3 x 5.2  x 1.3 ;757
Fabrikam   Videógrafo social 1/2 '' 3 mm E300 Negro;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405094;Negro;5.5  x 5  x 1.7  ;855
Fabrikam   Videógrafo social 1/3 '' 8.5 mm E200 Negro;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405095;Negro;5.8  x 7.8  x 1.7 ;1214
Fabrikam   Videógrafo social 2/3 '' 17 mm E100 Negro;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405096;Negro;3.5  x 2.6  x 2  ;891
Fabrikam   Filmador comercial 1/2 pulgada 3 mm M500 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405097;Blanco;2.7 x 2.8 x 4.9;346
Fabrikam   Filmador comercial 1/3 pulgada 8.5 mm M380 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405098;Blanco;7.6 x 6.3 x 4.7;956
Fabrikam   Filmador comercial 2/3 pulgada 17 mm M280 Blanco;Fabrikam, Inc.;Fabrikam  ;Normal;Product0405099;Blanco;2.8  x 5.2  x 1.3 ;999
Fabrikam   Social Videographer 1'' 25mm E400 Blanco;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405100;Blanco;5.5  x 5  x 1.7  ;1284
Fabrikam   Videógrafo social 1/2 '' 3 mm E300 Blanco;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405101;Blanco;5.8  x 7.8  x 1.7 ;1247
Fabrikam   Videógrafo social 1/3 '' 8.5 mm E200 Blanco;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405102;Blanco;3.5  x 3  x 2  ;1093
Fabrikam   Videógrafo social 2/3 '' 17 mm E100 Blanco;Fabrikam, Inc.;Fabrikam  ;Economía;Product0405103;Blanco;5.8  x 7.8  x 1.7 ;1050
Contoso Paquete de batería Li-ion recargable E300 Plata;Contoso, Ltd;Contoso;Economía;Product0406001;Plata;4.75 x 3.5 x 1.5;1017
Contoso Paquete de batería Li-ion recargable E300 Negro;Contoso, Ltd;Contoso;Economía;Product0406002;Negro;4.8 x 1.6 x 5.8;893
Contoso Paquete de batería Li-ion recargable E300 Blanco;Contoso, Ltd;Contoso;Economía;Product0406003;Blanco;2 x 1 x 4;862
Contoso Cargador de viaje para batería serie S E302 Plata;Contoso, Ltd;Contoso;Economía;Product0406004;Plata;2  x 8.4  x 3 ;914
Contoso Cargador de viaje para batería serie S E302 Negro;Contoso, Ltd;Contoso;Economía;Product0406005;Negro;4.3 x 2.5 x 2.5  ;1057
Contoso Cargador de viaje para batería serie S E302 Blanco;Contoso, Ltd;Contoso;Economía;Product0406006;Blanco;3.5 x 2 x 5;1106
Contoso Bolsa de transporte genérica E304 Plata;Contoso, Ltd;Contoso;Economía;Product0406007;Plata;5 x1.6 x 5;953
Contoso Bolsa de transporte genérica E304 Negro;Contoso, Ltd;Contoso;Economía;Product0406008;Negro;5 x 2.6 x 5;917
Contoso Bolsa de transporte genérica E304 Blanco;Contoso, Ltd;Contoso;Economía;Product0406009;Blanco;3.5 x 1.5 x 3;716
Contoso Bolsa de transporte genérica E304 Azul;Contoso, Ltd;Contoso;Economía;Product0406010;Azul;9.8 x 6 x 6.5;1106
Contoso Adaptador de cámaras digitales Cyber-shot E306 Rosa;Contoso, Ltd;Contoso;Economía;Product0406011;Rosa;NULL;493
Contoso Adaptador de cámaras digitales Cyber-shot E306 Azul;Contoso, Ltd;Contoso;Economía;Product0406012;Azul;NULL;464
Contoso Adaptador de cámaras digitales Cyber-shot E306 Negro;Contoso, Ltd;Contoso;Economía;Product0406013;Negro;4.8 x 1.6 x 5.8;724
Contoso Cable de terminal de varios usos E308 Plata;Contoso, Ltd;Contoso;Economía;Product0406014;Plata;9.8  x 6  x 6.5  ;1121
Contoso Cable de terminal de varios usos E308 Blanco;Contoso, Ltd;Contoso;Economía;Product0406015;Blanco;5.5  x 4.9  x 3.5  ;1070
Contoso Cable de terminal de varios usos E308 Negro;Contoso, Ltd;Contoso;Economía;Product0406016;Negro;3.5  x 2  x 5  ;1000
Contoso Paquete de batería recargable E310 Plata;Contoso, Ltd;Contoso;Economía;Product0406017;Plata;NULL;460
Contoso Paquete de batería recargable E310 Negro;Contoso, Ltd;Contoso;Economía;Product0406018;Negro;4.8 x 1.6 x 5.8;278
Contoso Paquete de batería recargable E310 Blanco;Contoso, Ltd;Contoso;Economía;Product0406019;Blanco;5 x 2 x 5.9;648
Contoso Funda E312 Plata;Contoso, Ltd;Contoso;Economía;Product0406020;Plata;5  x 2.4  x 3.9 ;804
Contoso Funda E312 Rosa;Contoso, Ltd;Contoso;Economía;Product0406021;Rosa;5  x 2.4  x 3.9 ;1018
Contoso Funda E312 Blanco;Contoso, Ltd;Contoso;Economía;Product0406022;Blanco;6.9  x 10.4  x 4 ;909
Contoso Funda E312 Azul;Contoso, Ltd;Contoso;Economía;Product0406023;Azul;6.9  x 10.4  x 4 ;992
Contoso Correa para la tapa de la lente E314 Rosa;Contoso, Ltd;Contoso;Economía;Product0406024;Rosa;6.9  x 10.4  x 4 ;1060
Contoso Correa para la tapa de la lente E314 Amarillo;Contoso, Ltd;Contoso;Economía;Product0406025;Amarillo;7  x 11  x 4 ;1051
Contoso Correa para la tapa de la lente E314 Blanco;Contoso, Ltd;Contoso;Economía;Product0406026;Blanco;6.9  x 10.4  x 4 ;1416
Contoso Correa para la tapa de la lente E314 Plata;Contoso, Ltd;Contoso;Economía;Product0406027;Plata;4.8  x 2.7  x 3.6 ;1114
Contoso Trípode ligero de cámaras digitales E316 Blanco;Contoso, Ltd;Contoso;Economía;Product0406028;Blanco;5.1  x 2.1  x 3.6 ;709
Contoso Trípode ligero de cámaras digitales E316 Negro;Contoso, Ltd;Contoso;Economía;Product0406029;Negro;NULL;472
Contoso Trípode ligero de cámaras digitales E316 Rosa;Contoso, Ltd;Contoso;Economía;Product0406030;Rosa;NULL;755
Contoso Trípode ligero de cámaras digitales E316 Plata;Contoso, Ltd;Contoso;Economía;Product0406031;Plata;6.9 x 2.3 x 0.1;700
Contoso Bolsa de transporte genérica blanda E318 Azul;Contoso, Ltd;Contoso;Economía;Product0406032;Azul;6.9 x 2.3 x 0.1;396
Contoso Bolsa de transporte genérica blanda E318 Negro;Contoso, Ltd;Contoso;Economía;Product0406033;Negro;3.9  x 1.2  x 2.8 ;442
Contoso Bolsa de transporte genérica blanda E318 Plata;Contoso, Ltd;Contoso;Economía;Product0406034;Plata;3.9  x 1.2  x 2.8 ;406
Contoso Bolsa de transporte genérica blanda E318 Blanco;Contoso, Ltd;Contoso;Economía;Product0406035;Blanco;2 x 1 x 4;460
Contoso Kit de cargador de batería mini E320 Red;Contoso, Ltd;Contoso;Economía;Product0406036;Red;7.5 x 4 x 4;1133
Contoso Kit de cargador de batería mini E320 Blanco;Contoso, Ltd;Contoso;Economía;Product0406037;Blanco;2 x 1.8 x 4;1089
Contoso Kit de cargador de batería mini E320 Negro;Contoso, Ltd;Contoso;Economía;Product0406038;Negro;5.1  x 1.3  x 3;925
Contoso Kit de cargador de batería mini E320 Plata;Contoso, Ltd;Contoso;Economía;Product0406039;Plata;5.1  x 1.3  x 3;985
Contoso Estuche para cinturón de piel auténtica E322 Negro;Contoso, Ltd;Contoso;Economía;Product0406040;Negro;3.3  x 0.8  x 4.9;876
Contoso Estuche para cinturón de piel auténtica E322 Blanco;Contoso, Ltd;Contoso;Economía;Product0406041;Blanco;3.3  x 0.8  x 4.9;988
Contoso Estuche para cinturón de piel auténtica E322 Plata;Contoso, Ltd;Contoso;Economía;Product0406042;Plata;1.4 x 1.7 x 0.3;799
Contoso Estuche para cinturón de piel auténtica E322 Gris;Contoso, Ltd;Contoso;Economía;Product0406043;Gris;1.4 x 1.7 x 0.3;1054
Contoso Lente de ampliación máxima de Contoso X300 Plata;Contoso, Ltd;Contoso;Deluxe;Product0406044;Plata;1.4 x 1.7 x 0.3;154
Contoso Lente de ampliación máxima de Contoso X300 Blanco;Contoso, Ltd;Contoso;Deluxe;Product0406045;Blanco;6.9 x 2.3 x 0.1;84
Contoso Lente de ampliación máxima de Contoso X300 Negro;Contoso, Ltd;Contoso;Deluxe;Product0406046;Negro;6.9 x 2.3 x 0.15;127
Contoso Lentes de conversión de teleobjetivo X400 Plata;Contoso, Ltd;Contoso;Deluxe;Product0406047;Plata;12.4 x 7.7 x 6.9;130
Contoso Lentes de conversión de teleobjetivo X400 Blanco;Contoso, Ltd;Contoso;Deluxe;Product0406048;Blanco;12.4 x 7.7 x 6.9;120
Contoso Lentes de conversión de teleobjetivo X400 Negro;Contoso, Ltd;Contoso;Deluxe;Product0406049;Negro;8 x 6.5 x 5.8;211
Contoso Cable USB M250 Negro;Contoso, Ltd;Contoso;Normal;Product0406050;Negro; 0.7 x 0.7 x 5.3;1070
Contoso Cable USB M250 Blanco;Contoso, Ltd;Contoso;Normal;Product0406051;Blanco;NULL;761
Contoso Cable USB M250 Amarillo;Contoso, Ltd;Contoso;Normal;Product0406052;Amarillo;NULL;925
Contoso Cable USB M250 Azul;Contoso, Ltd;Contoso;Normal;Product0406053;Azul;8.2  x 5.2  x 1.6  ;1079
